"","V1","V2","V3","V4"
"4703",93766.7639127653,98457.0216659304,97186.5760493438,98855.1041153382
"4704",128479.1599103,92683.9601576301,104836.501856246,102196.078585042
"4705",120914.078559715,84842.4020354339,103891.020284141,95437.5128537849
"4706",76983.812033062,91378.9140242733,101181.420525127,101304.38633752
"4707",104471.002544303,86773.6921740535,108231.738958874,90738.559650581
"4708",113397.100036238,114758.751195673,87959.9728600908,108985.617732611
"4709",88121.1312723893,84256.6707650235,92043.4480363031,113643.910835485
"4710",105686.341081519,97776.7710360638,115061.511719464,92945.7328368216
"4711",102239.277981415,99289.6598865612,103708.747120595,106140.86487418
"4712",108166.576854494,81392.1113294272,89488.7162941122,90924.5075065313
"4713",96056.1306868151,121293.407473283,103956.63226857,125432.228643494
"4714",95087.8425698262,117049.747232795,108511.540096902,103273.842753562
"4715",113686.676367211,93111.08458515,105149.794627661,104489.658363476
"4716",123917.770299729,122452.983833837,98672.0960766106,98637.1802668469
"4717",94940.1140264512,95102.796485241,95347.1750168906,104023.896855064
"4718",112010.860751167,106283.852813581,120800.546970504,99442.1678334608
"4719",98954.4985238436,100637.644897187,108550.451506107,104492.204608927
"4720",91293.4481733513,101872.476225766,94439.0875476532,102607.980269175
"4721",97482.1622539051,108315.162684766,107357.791349493,107487.434859545
"4722",100503.213886048,93331.0825802642,77888.276362522,118525.134540808
"4723",83495.6159813575,133357.550049175,107900.250621617,109893.992206893
"4724",120357.47081328,87777.096901033,126991.985026778,97683.8674215982
"4725",106171.860677027,91809.3891743838,108941.718553414,94056.607411069
"4726",118755.88530871,136389.396351334,113656.24544387,93160.8920563927
"4727",109247.814083873,105606.803971918,97618.475337026,123434.139159047
"4728",79977.8254796833,111454.57411998,83714.7666157133,113378.749906559
"4729",127349.741013722,113573.99466291,106169.957687958,87044.4909681769
"4730",105654.403631904,90538.4586449555,84904.6139292569,91953.6093100405
"4731",132058.019314372,109412.092363601,107904.44018148,119509.830883728
"4732",98759.2352885256,117534.47773226,98398.8841210765,121226.166285292
"4733",84527.361956363,98567.0364596265,101624.885012701,94999.5274414775
"4734",90034.7060353412,120585.093587319,106489.420371087,118466.848565277
"4735",93974.0660492559,98219.0344298099,103113.973240698,123104.886888869
"4736",95524.3522655745,101286.650118551,100358.195396571,118121.55741903
"4737",116317.614747319,112101.004101716,103431.227131268,91793.2196147944
"4738",113917.457703823,95443.8425519528,97777.6359473391,116490.699976359
"4739",87190.656936252,114313.888292726,134264.674024806,104115.932922518
"4740",116157.991830332,99646.7087343287,92742.8467701824,123432.354059522
"4741",100282.618081149,88520.3312097713,120558.647368696,113163.208463478
"4742",115625.993095364,89830.0810937614,95603.6065143435,93480.3619515531
"4743",94735.6461556469,104681.965148857,104497.395898663,103738.31139939
"4744",109838.910934323,100006.876204316,117515.847032772,115512.555299437
"4745",94535.7142169965,96973.0119495646,107145.272579973,104183.908884517
"4746",104483.445202009,102737.713201701,107725.966925638,94975.0944889995
"4747",98188.1047129669,101130.932623289,93449.1490437791,109484.738640082
"4748",102585.57490469,106031.471556193,93520.6488394276,95774.1207325594
"4749",88023.709919595,94011.7570453181,103661.42180297,99276.6059118558
"4750",96032.1539262606,100796.802094789,111245.929210351,97532.667032799
"4751",124724.419004271,110098.750477288,88313.4659131492,109796.045665762
"4752",97352.9323504062,118522.978263024,114729.686452588,110637.794009671
"4753",105253.56474899,102478.062733436,86187.8932471124,116098.077557342
"4754",112329.023018871,84230.0790194423,98827.790443725,105338.279834342
"4755",122046.234029581,88138.1232036192,103441.768811845,115681.136715583
"4756",98698.5804649473,117089.135806823,95148.9831846524,113950.090897527
"4757",127943.040503514,112110.958454022,113093.253706496,109089.705121674
"4758",111489.244963107,109269.194256266,93060.5698389883,107507.523004419
"4759",102024.523567682,93999.7226732473,90875.3060017529,111952.764755059
"4760",90878.8300862195,105142.668592115,107029.850948639,106623.732403777
"4761",74368.5480916358,107338.451414063,87010.2113625187,108549.570602325
"4762",90723.9088788229,112151.599466897,103962.512125715,101187.260023925
"4763",96820.7305938471,99744.6820246382,83202.9852076171,100461.939265867
"4764",96085.0385858264,95907.7182217754,97849.2274816069,114061.478397334
"4765",96864.8827874708,118316.542786788,107816.043551954,87263.1001019421
"4766",121305.743435683,84830.5580968671,83494.3692226088,115201.218461542
"4767",106908.326557863,119621.389063147,108200.05781937,113942.418966016
"4768",102535.665628604,114799.995127937,98693.0922946108,110506.718678193
"4769",137866.234707189,100457.326522483,113432.74629559,105293.731401552
"4770",105593.205133673,105981.180338248,97306.3758520248,110077.123692386
"4771",105612.08502239,73878.818092263,97543.2882533585,105257.999406661
"4772",122532.242606836,96423.8082072081,84600.2745715095,92095.2975206437
"4773",128837.370726134,89431.9314655284,96253.8404803653,138928.350615237
"4774",98839.0593928679,74020.7230840009,98027.4268477803,98222.3575553915
"4775",105905.623948214,111835.929069918,94285.1990843812,86491.0771733333
"4776",100013.394883217,95781.1336430095,93517.5355592076,108152.31440454
"4777",96953.8072096086,116685.440670907,95109.1752420368,127467.782814794
"4778",106084.608216444,107087.957701772,112803.09411929,85863.8702032917
"4779",94420.8518790731,87667.866922171,97635.3565293444,111490.933515699
"4780",116653.199394251,100721.076017692,92552.625166032,132528.509423486
"4781",96716.3554928497,112580.757465201,82519.3523498025,106178.767352493
"4782",96872.8171094257,109136.631734201,92980.252560316,107739.245896093
"4783",109029.932672128,96893.7215719807,103853.238719509,100322.060076918
"4784",92821.9091164402,108237.213011316,91032.4763514352,95256.6080097347
"4785",122286.072305543,121177.160045803,92764.8383327219,91311.7567923661
"4786",93167.7968179279,81134.4137106672,83349.2531755129,120442.376680217
"4787",108119.608398624,111582.97812617,108129.286997487,112361.076156413
"4788",109943.759447165,97959.4580864561,102116.786799068,92382.9543726071
"4789",106190.249453219,90935.9787659065,106117.682123047,110767.188610794
"4790",119193.863590836,108847.697249518,102763.315641308,109841.177131641
"4791",121385.452054837,102052.915017,108870.766319059,105632.240359261
"4792",101816.713518992,100254.655496805,97598.7573892951,90735.088150966
"4793",87274.3699923575,105823.585884032,102847.496117373,104706.086499701
"4794",119492.143038695,92965.759723305,82258.6293358614,99931.1856730738
"4795",120030.872591159,103244.029177528,88067.3848160894,121412.433658296
"4796",101537.774824535,105034.0698366,90991.0089927306,110624.483477908
"4797",111222.849317626,102027.253181968,103185.037126554,96062.3219444387
"4798",93961.9289690518,117239.194176369,83091.4587196054,99311.1092430474
"4799",113378.194604565,88432.0295829293,115002.603440276,95063.8443397703
"4800",112652.736479287,114317.619474255,112507.77280966,95458.8515311356
"4801",115124.510277016,93831.403577918,101526.445871799,105323.976077189
"4802",104358.514947076,93049.9652449826,106527.371966268,112705.733599354
"4803",103454.757850018,122092.7238364,93998.8549428207,104140.522541097
"4804",111970.013543396,100142.907276416,75283.7937120963,97523.3560389783
"4805",104567.920448344,109744.597841718,101328.382722698,112820.593870323
"4806",117484.997529632,107441.641211327,94719.2659942035,100703.95127573
"4807",96992.4296240661,107515.12803765,98792.5632169806,94938.6760759976
"4808",103414.474481596,94637.2898780867,76338.8912732382,119733.590107235
"4809",107088.921510299,93995.1248269215,105499.686901182,104518.4573109
"4810",118299.40172602,89137.8725863625,117173.01606402,113907.391924917
"4811",95415.0803701629,113305.394615734,86868.0721419476,124314.830194919
"4812",100865.273060544,113161.843623455,113756.355396591,113052.126622871
"4813",117505.742918791,110447.573922114,111153.881108209,120966.911357098
"4814",111835.721286532,98801.7544432085,103667.602209551,110764.014652773
"4815",123381.316215052,109779.466723448,100690.256524108,106371.137898845
"4816",98674.4943899867,96164.9259311145,108633.834799889,94633.6919281825
"4817",107360.069646448,88556.6932238223,98552.9164028553,88101.5822056971
"4818",108250.951140306,103362.800073326,106735.410827009,93356.0406181016
"4819",102169.21598079,111896.664274315,110705.633829369,118981.044708008
"4820",88481.3130799315,94114.9449149336,96082.4775148721,96210.708235327
"4821",105123.279301253,137032.400651452,104591.859828457,100077.278386648
"4822",116338.434809366,95984.1095023713,107846.903746765,101886.101189681
"4823",89281.1105119299,110093.454239879,107068.630859615,113049.704728988
"4824",107943.155956736,129232.650199542,100116.699282038,114235.682863843
"4825",117942.518668437,107379.142044144,90055.862301247,100436.804543884
"4826",106223.555470432,104988.649530416,87528.2384376876,103239.408056492
"4827",112710.816027943,93183.2109190328,110226.815678915,107777.941377136
"4828",91479.7073208707,104797.356033758,96019.1228493555,124986.777937202
"4829",107918.830540189,102375.018143197,112127.473338136,98987.477262135
"4830",107074.116267675,92885.8720438795,95385.5222649409,102022.375488077
"4831",103288.758296189,98461.591367959,85087.5544824864,94491.2900005863
"4832",117162.207209614,90078.36966524,88976.9740559901,111467.269982852
"4833",113595.619606752,103719.906456669,95193.2176463544,112946.005964288
"4834",102077.875493582,111373.713712532,118691.109149918,103394.537692968
"4835",120021.166553921,106061.08903683,103861.805309459,97085.0018681826
"4836",112547.809953862,89022.9360335112,121354.013452506,122079.810082237
"4837",99150.301691103,104022.28837459,85231.8940001135,101137.994507211
"4838",87996.5523081326,91159.5601220999,99284.416488649,102582.71236941
"4839",121304.747732792,94520.7004445005,109256.65243935,100296.683586905
"4840",100707.744353934,97391.2647316004,99312.3492486058,76947.5901445762
"4841",110188.124591294,128190.732516694,109146.480588929,88857.0585560795
"4842",111629.234051126,107307.550376668,103373.505668945,106879.763912783
"4843",111078.824507535,105020.323027493,103042.833136788,109750.025314477
"4844",88334.0393629384,82997.3081905489,97767.1188496012,94872.023920594
"4845",122042.680638283,102010.509852059,89174.7779519865,91611.2288320308
"4846",101431.373140514,92879.8677074101,116238.591940333,102730.051948735
"4847",98473.3968180578,123615.754252099,88153.033659546,100179.641420843
"4848",121801.400289278,99950.0719647435,121891.758629816,111970.003790889
"4849",116294.757615575,120353.78501838,106357.924983052,102346.350593639
"4850",123644.915426148,125972.152113843,106087.420445038,84374.0769157513
"4851",99877.8905874148,85501.498625512,101098.43075617,108426.09952054
"4852",119442.520405695,99465.0718899185,98116.8553678849,91474.8482760888
"4853",116726.980952349,76153.0627100897,102246.402422628,95128.4952170617
"4854",129460.457205069,96494.8994732057,101527.980777446,94245.5014160844
"4855",101128.349042847,103189.021587661,118678.738639848,107405.550930191
"4856",94125.2528216568,111334.869036013,96617.9782598538,101881.062086568
"4857",105842.342831325,95959.0623463594,88588.2181727447,125977.181264166
"4858",99234.9091192352,98763.9779121419,98751.5087112458,107889.955359501
"4859",119175.264391988,97361.6275782928,108929.556739459,114579.668833016
"4860",98645.4894730199,99146.3929663373,94229.1454432489,109439.531808628
"4861",108438.756530173,97500.3353702982,99796.1639385771,98693.3281209061
"4862",120915.040108487,123545.258048435,96347.1518769402,96406.760632247
"4863",84925.1983562333,99133.1286184481,80100.9803955432,96977.8483149898
"4864",103842.677506481,96244.8902184579,99372.7238953424,93146.0422070514
"4865",117573.88908953,95838.9617409129,82788.5661534168,92033.5773803846
"4866",89566.0729730001,102653.466267116,83068.606298997,89528.61867712
"4867",101138.675603505,109175.354399019,88788.5026231284,109040.963853661
"4868",118597.485989974,99819.7715789491,116028.974937176,109648.598380629
"4869",110242.895135897,91063.6579594462,87231.9630848035,98995.0743171662
"4870",93069.0620650584,114480.531739978,83373.1275850698,111083.355904317
"4871",98189.8017126865,77271.5992210605,94240.2211092794,99161.5632652497
"4872",85394.8369574093,115196.646753399,95870.0517920644,124387.60724955
"4873",103992.174833013,92765.8710729375,102764.517306414,95733.4641736666
"4874",92285.6573559353,93484.6136354996,102853.281719535,106879.284708347
"4875",101619.387877739,96580.3297278562,126165.707850132,100143.700133373
"4876",101339.590940309,96130.0113108646,121059.971693862,92760.9462589177
"4877",90608.3263236676,101511.981782167,88847.6186667022,102285.066875197
"4878",111665.45375336,97912.374567605,111781.683521803,102577.965415997
"4879",112138.654277181,97732.7781537017,101523.10112729,106291.770648353
"4880",105603.215242828,96523.6013297446,96695.3643234141,98251.9909596418
"4881",106040.693775595,112271.993252648,107805.865889129,103296.820953185
"4882",99294.9975809823,100989.939576176,100637.352906445,120622.722495393
"4883",110755.307571208,88838.0091187631,83589.0307389801,86306.2096707158
"4884",119426.72587486,94709.4469707328,91712.9800937695,103577.561354625
"4885",109263.16269019,106771.119012791,107709.393062243,105515.476003708
"4886",106485.941607707,99080.5343661829,117284.791818504,103213.535593683
"4887",129118.082898223,99174.5432891653,92801.6563611258,101774.346209171
"4888",96183.9158424382,91007.7375584301,86134.9482477364,109556.348242369
